Last Name,First Name,Age,Class,Passenger or Crew,Role,Survivor
GAVEY/ Mr Laurence ,26,2nd Class,Passenger,,F
GEDDES/ Mr Richard Charles ,32,Victualling,Crew,,F
GEE/ Mr Arthur H. ,47,1st Class,Passenger,,F
GEER/ Mr Alfred Emest ,26,Engineering,Crew,Substitute Crew,F
GEORGIEV/ Mr Stenyu ,,3rd Class,Passenger,,F
GIBBONS/ Mr Jacob William ,36,Victualling,Crew,,T
GIBSON/ Miss Dorothy Winifred ,22,1st Class,Passenger,,T
GIBSON/ Mr Thomas ,20,Engineering,Crew,(Delivery trip only),F
GIBSON/ Mr William ,43,Engineering,Crew,(Delivery trip only),F
GIBSON/ Mrs Pauline Caroline ,45,1st Class,Passenger,,T
GIEGER/ Miss Amalie Henriette ,35,1st Class,Passenger,Servant,T
GIGLIO/ Mr Victor Gaitan Andrea ,23,1st Class,Passenger,Servant,F
GILARDINO/ Sig. Vincenzo Pio ,31,Restaurant Staff,Crew,,F
GILBERT/ Mr William ,46,2nd Class,Passenger,,F
GILES/ Mr Edgar ,18,2nd Class,Passenger,,F
GILES/ Mr Frederick Edward ,20,2nd Class,Passenger,,F
GILES/ Mr John Robert ,32,Victualling,Crew,,F
GILES/ Mr Ralph ,24,2nd Class,Passenger,,F
GILINSKI/ Mr Eliezer ,23,3rd Class,Passenger,,F
GILL/ Mr John ,24,2nd Class,Passenger,,F
GILL/ Mr Joseph Stanley ,38,Victualling,Crew,,F
GILL/ Mr Patrick ,38,Victualling,Crew,,F
GILLESPIE/ Mr William Henry ,31,2nd Class,Passenger,,F
GILNAGH/ Miss Kate ,17,3rd Class,Passenger,,T
GIVARD/ Mr Hans Kristensen ,27,2nd Class,Passenger,,F
GLYNN/ Miss Mary Agatha ,18,3rd Class,Passenger,,T
GODLEY/ Mr George Auguste ,38,Engineering,Crew,,T
GODWIN/ Mr Frederick Charles ,36,Engineering,Crew,,F
GOLD/ Mrs Jane Kate Coulson ,45,Victualling,Crew,,T
GOLDENBERG/ Mr Samuel Levi ,47,1st Class,Passenger,,T
GOLDENBERG/ Mrs Nella Carlynne ,46,1st Class,Passenger,,T
GOLDER/ Mr Martin William ,35,Engineering,Crew,,F
GOLDSCHMIDT/ Mr George B. ,71,1st Class,Passenger,,F
GOLDSMITH/ Master Frank John William ,9,3rd Class,Passenger,,T
GOLDSMITH/ Mr Frank John ,33,3rd Class,Passenger,,F
GOLDSMITH/ Mr Nathan ,41,3rd Class,Passenger,,F
GOLDSMITH/ Mrs Emily Alice ,31,3rd Class,Passenger,,T
GOLLOP/ Mr Percival Salisbury ,30,Victualling,Crew,,F
GOODWIN/ Master Harold Victor ,10,3rd Class,Passenger,,F
GOODWIN/ Master Sidney Leslie ,1,3rd Class,Passenger,,F
GOODWIN/ Master William Frederick ,13,3rd Class,Passenger,,F
GOODWIN/ Miss Jessie Allis Mary ,12,3rd Class,Passenger,,F
GOODWIN/ Miss Lillian Augusta ,16,3rd Class,Passenger,,F
GOODWIN/ Mr Charles Edward ,14,3rd Class,Passenger,,F
GOODWIN/ Mr Frederick Joseph ,42,3rd Class,Passenger,,F
GOODWIN/ Mrs Augusta ,43,3rd Class,Passenger,,F
GORDON/ Mr John ,30,Engineering,Crew,Substitute Crew,F
GOREE/ Mr Frank ,40,Engineering,Crew,,F
GORMAN/ Mr David ,33,Engineering,Crew,(Delivery trip only),F
GOSHAWK/ Mr Alfred James ,40,Victualling,Crew,,F
GOSLING/ Mr Bertram James ,22,Engineering,Crew,,F
GOSLING/ Mr Frank Henry ,25,Engineering,Crew,,F
GRACEY/ Mr John ,41,Deck,Crew,(Delivery trip only),F
GRACIE/ Colonel Archibald ,53,1st Class,Passenger,,T
GRADIDGE/ Mr Ernest Edward ,22,Engineering,Crew,,F
GRAHAM/ Miss Margaret Edith ,19,1st Class,Passenger,,T
GRAHAM/ Mr George Edward ,38,1st Class,Passenger,,F
GRAHAM/ Mr Thomas Gibson ,28,Engineering,Crew,,T
GRAHAM/ Mrs Edith ,58,1st Class,Passenger,,T
GREEN/ Mr George ,20,Engineering,Crew,,F
GREEN/ Mr George ,41,3rd Class,Passenger,,F
GREENBERG/ Mr Samuel ,51,2nd Class,Passenger,,F
GREENFIELD/ Mr William Bertram ,23,1st Class,Passenger,,T
GREENFIELD/ Mrs Blanche ,45,1st Class,Passenger,,T
GREGG/ Mr William ,43,Engineering,Crew,(Delivery trip only),F
GREGORY/ Mr David ,43,Engineering,Crew,,F
GREGSON/ Miss Mary Josephine ,45,Victualling,Crew,,T
GRØNNESTAD/ Mr Daniel Danielsen ,32,3rd Class,Passenger,,F
GROSCLAUDE/ Mr Gérald ,24,Restaurant Staff,Crew,,F
GUEST/ Mr Stephen ,22,3rd Class,Passenger,,F
GUGGENHEIM/ Mr Benjamin ,46,1st Class,Passenger,,F
GUMERY/ Mr George ,24,Engineering,Crew,,F
GUNN/ Mr Joseph Alfred ,30,Victualling,Crew,,F
GUSTAFSSON/ Mr Alfred Ossian ,19,3rd Class,Passenger,,F
GUSTAFSSON/ Mr Anders Vilhelm ,37,3rd Class,Passenger,,F
GUSTAFSSON/ Mr Johan Birger ,28,3rd Class,Passenger,,F
GUSTAFSSON/ Mr Karl Gideon ,19,3rd Class,Passenger,,F
GUY/ Mr Elgar John ,29,Victualling,Crew,,T
GWINN/ Mr William Logan ,37,Victualling,Crew,Postal Clerk,F
HAAS/ Miss Aloisia ,24,3rd Class,Passenger,,F
HADDOCK/ Mr Herbert James ,51,Deck,Crew,Titanic Officers,F
HADLEY/ Mr John ,50,Engineering,Crew,(Delivery trip only),F
HAGGAN/ Mr John ,35,Engineering,Crew,,T
HAGLAND/ Mr Ingvald Olai Olsen ,28,3rd Class,Passenger,,F
HAGLAND/ Mr Konrad Mathias Reiersen ,19,3rd Class,Passenger,,F
HAINES/ Mr Albert ,31,Deck,Crew,,T
HAKKARAINEN/ Mr Pekka Pietari ,28,3rd Class,Passenger,,F
HAKKARAINEN/ Mrs Elin Matilda ,24,3rd Class,Passenger,,T
HALE/ Mr John ,25,Engineering,Crew,(Delivery trip only),F
HALE/ Mr Reginald ,31,2nd Class,Passenger,,F
HALFORD/ Mr Richard ,27,Victualling,Crew,,T
HALL/ Mr Frank Alfred James ,40,Victualling,Crew,,F
HALL/ Mr George ,38,Engineering,Crew,(Delivery trip only),F
HALL/ Mr J. ,32,Engineering,Crew,,F
HALLETT/ Mr George Alexander ,23,Engineering,Crew,,F
HALPIN/ Mr Joseph ,24,Engineering,Crew,(Delivery trip only),F
HÄMÄLÄINEN/ Master Viljo Unto Johannes ,1,2nd Class,Passenger,,T
HÄMÄLÄINEN/ Mrs Anna Lydia Amanda ,23,2nd Class,Passenger,,T
HAMBLYN/ Mr Ernest William ,47,Victualling,Crew,,F
HAMILTON/ Mr Ernest ,25,Victualling,Crew,,F
HAMILTON/ Mr William J. ,24,Engineering,Crew,(Delivery trip only),F
HAMPE/ Mr Léon Jérome ,19,3rd Class,Passenger,,F
HANDS/ Mr Bernard ,54,Engineering,Crew,,F
HANLEY/ Mr William ,25,Engineering,Crew,(Delivery trip only),F
ḤANNĀ AL-HĀJ/ Mr Mansūr ,35,3rd Class,Passenger,,F
ḤANNĀ/ Mr Mubārik Sulaymān Abī Āsī ,27,3rd Class,Passenger,,T
HANNAM/ Mr George ,30,Engineering,Crew,,F
HANSEN/ Mr Claus Peter ,41,3rd Class,Passenger,,F
HANSEN/ Mr Henry Damsgaard ,20,3rd Class,Passenger,,F
HANSEN/ Mr Jens Henrik Marius Juul ,25,3rd Class,Passenger,,F
HANSEN/ Mrs Jennie Louise ,45,3rd Class,Passenger,,T
HARBECK/ Mr William H. ,45,2nd Class,Passenger,,F
HARDER/ Mr George Achilles ,25,1st Class,Passenger,,T
HARDER/ Mr William ,39,Deck,Crew,,T
HARDER/ Mrs Dorothy ,21,1st Class,Passenger,,T
HARDING/ Mr Alfred John ,21,Victualling,Crew,,F
HARDWICK/ Mr Reginald ,21,Victualling,Crew,,T
HARDY/ Mr John ,40,Victualling,Crew,,T
HARGADON/ Miss Kate ,17,3rd Class,Passenger,,F
HARKIN/ Mr Samuel ,36,Engineering,Crew,(Delivery trip only),F
HARKNETT/ Miss Alice Phoebe ,21,3rd Class,Passenger,,F
HARMES/ Mr Robert ,31,Deck,Crew,(Delivery trip only),F
HARPER/ Miss Annie Jessie ,6,2nd Class,Passenger,,T
HARPER/ Mr Henry Sleeper ,48,1st Class,Passenger,,T
HARPER/ Mrs Myra Raymond ,49,1st Class,Passenger,,T
HARPER/ Rev. John ,39,2nd Class,Passenger,,F
HARRINGTON/ Mr Charles Henry ,37,1st Class,Passenger,Servant,F
HARRIS/ Mr Amos ,24,Engineering,Crew,,F
HARRIS/ Mr Charles William ,19,Victualling,Crew,,F
HARRIS/ Mr Clifford Henry ,17,Victualling,Crew,,F
HARRIS/ Mr Edward John ,29,Engineering,Crew,,F
HARRIS/ Mr Edward Matthew ,17,Victualling,Crew,,F
HARRIS/ Mr Fred ,39,Engineering,Crew,,T
HARRIS/ Mr George ,62,2nd Class,Passenger,,T
HARRIS/ Mr Henry Burkhardt ,45,1st Class,Passenger,,F
HARRIS/ Mr Joseph ,32,Deck,Crew,(Delivery trip only),F
HARRIS/ Mr Walter ,45,2nd Class,Passenger,,F
HARRIS/ Mrs Irene ,35,1st Class,Passenger,,T
HARRISON/ Mr Aragõa Drummond ,40,Victualling,Crew,,T
HARRISON/ Mr Norman E. ,38,Engineering,Crew,,F
HARRISON/ Mr William Henry ,45,1st Class,Passenger,Servant,F
HART/ Miss Eva Miriam ,7,2nd Class,Passenger,,T
HART/ Mr Benjamin ,47,2nd Class,Passenger,,F
HART/ Mr Henry ,30,3rd Class,Passenger,,F
HART/ Mr James ,54,Engineering,Crew,,F
HART/ Mr John Edward ,31,Victualling,Crew,,T
HART/ Mrs Emily Esther Louisa ,48,2nd Class,Passenger,,T
HARTLEY/ Mr Wallace Henry ,33,2nd Class,Passenger,Musician,F
HARTNELL/ Mr Fred ,21,Victualling,Crew,,T
HARVEY/ Mr Herbert Gifford ,34,Engineering,Crew,,F
HARVEY/ Mr John ,26,Engineering,Crew,(Delivery trip only),F
HASSAB/ Mr Hammad ,27,1st Class,Passenger,Servant,T
HATCH/ Mr Hugh ,21,Victualling,Crew,,F
HAVELING/ Mr A. ,26,Engineering,Crew,Transferred,F
HAWKESWORTH/ Mr James ,52,Victualling,Crew,,F
HAWKESWORTH/ Mr William Walter ,43,Victualling,Crew,,F
HAWKSFORD/ Mr Walter James ,45,1st Class,Passenger,,T
HAYS/ Miss Margaret Bechstein ,24,1st Class,Passenger,,T
HAYS/ Mr Charles Melville ,55,1st Class,Passenger,,F
HAYS/ Mrs Clara Jennings ,52,1st Class,Passenger,,T
HAYTER/ Mr Arthur ,44,Victualling,Crew,,F
HEAD/ Mr Alfred ,24,Engineering,Crew,,F
HEAD/ Mr Christopher ,42,1st Class,Passenger,,F
HEALY/ Miss Honor ,33,3rd Class,Passenger,,T
HEBB/ Mr William Albert Thomas ,22,Engineering,Crew,,T
HEDDLES/ Mr William ,39,Deck,Crew,(Delivery trip only),F
HEDLEY/ Mr Robert ,45,Victualling,Crew,(Delivery trip only),F
HEDMAN/ Mr Oskar Arvid ,27,3rd Class,Passenger,,T
HEE/ Mr Ling ,24,3rd Class,Passenger,,T
HEGARTY/ Miss Hanora ,20,3rd Class,Passenger,,F
HEIKKINEN/ Miss Laina Maria ,16,3rd Class,Passenger,,T
HEINEN/ Mr Joseph Dominichus ,30,Victualling,Crew,,F
HEININEN/ Miss Wendla Maria ,23,3rd Class,Passenger,,F
HELLSTRÖM/ Miss Hilda Maria ,22,3rd Class,Passenger,,T
HEMMING/ Mr Samuel Ernest ,43,Deck,Crew,,T
HENDEKOVIĆ/ Mr Ignjac ,30,3rd Class,Passenger,,F
HENDRICKSON/ Mr Charles Osker ,28,Engineering,Crew,,T
HENDY/ Mr Edward Martin ,39,Victualling,Crew,,F
HENRIKSSON/ Miss Jenny Lovisa ,28,3rd Class,Passenger,,F
HENRY/ Miss Bridget ,22,3rd Class,Passenger,,F
HENRY/ Mr James ,47,Engineering,Crew,(Delivery trip only),F
HENSFORD/ Mr Herbert George Ernest ,26,Victualling,Crew,,F
HEPBURN/ Mr William ,27,Engineering,Crew,(Delivery trip only),F
HERD/ Mr Hugh ,35,Engineering,Crew,(Delivery trip only),F
HERMAN/ Miss Alice ,24,2nd Class,Passenger,,T
HERMAN/ Miss Kate ,24,2nd Class,Passenger,,T
HERMAN/ Mr Samuel ,50,2nd Class,Passenger,,F
HERMAN/ Mrs Jane ,50,2nd Class,Passenger,,T
HESKETH/ Mr John Henry ,33,Engineering,Crew,,F
HESLIN/ Mr James ,51,Engineering,Crew,,F
HEWITT/ Mr Thomas ,37,Victualling,Crew,,F
HEWLETT/ Mrs Mary Dunbar ,56,2nd Class,Passenger,,T
HICHENS/ Mr Robert ,29,Deck,Crew,,T
HICKMAN/ Mr Leonard Mark ,24,2nd Class,Passenger,,F
HICKMAN/ Mr Lewis ,30,2nd Class,Passenger,,F
HICKMAN/ Mr Stanley George ,21,2nd Class,Passenger,,F
HILL/ Mr Henry Parkinson ,37,Victualling,Crew,,F
HILL/ Mr James ,25,Engineering,Crew,,F
HILL/ Mr James Colston ,43,Victualling,Crew,,F
HILLIARD/ Mr Herbert Henry ,44,1st Class,Passenger,,F
HILTUNEN/ Miss Martta Maria ,18,2nd Class,Passenger,,F
HINCKLEY/ Mr George Herbert ,40,Victualling,Crew,,F
HINDS/ Mr Charles ,42,Deck,Crew,(Delivery trip only),F
HINE/ Mr William Edward ,36,Victualling,Crew,,F
HINTON/ Mr Stephen William ,30,Engineering,Crew,,F
HIPKINS/ Mr William Edward ,55,1st Class,Passenger,,F
HIPPACH/ Miss Gertrude Isabelle ,17,1st Class,Passenger,,T
HIPPACH/ Mrs Ida Sophia ,44,1st Class,Passenger,,T
HIRVONEN/ Miss Hildur Elisabeth ,2,3rd Class,Passenger,,T
HIRVONEN/ Mrs Helga Elisabeth Lindqvist ,22,3rd Class,Passenger,,T
HISCOCK/ Mr Sydney George ,25,Victualling,Crew,,F
HOARE/ Mr Leonard James ,18,Victualling,Crew,,F
HOCKING/ Miss Ellen ,20,2nd Class,Passenger,,T
HOCKING/ Mr Richard George ,23,2nd Class,Passenger,,F
HOCKING/ Mr Samuel James Metcalfe ,36,2nd Class,Passenger,,F
HOCKING/ Mrs Eliza ,54,2nd Class,Passenger,,T
HODGE/ Mr Charley ,29,Engineering,Crew,,F
HODGES/ Mr Henry Price ,50,2nd Class,Passenger,,F
HODGES/ Mr W. ,26,Engineering,Crew,,F
HODGKINSON/ Mr Leonard ,46,Engineering,Crew,,F
HOGAN/ Mr Albert John ,19,Victualling,Crew,,F
HOGEBOOM/ Mrs Anna Louisa ,51,1st Class,Passenger,,T
HOGG/ Mr Charles William ,43,Victualling,Crew,,F
HOGG/ Mr George Alfred ,29,Deck,Crew,,T
HOGUE/ Mr E. ,22,Victualling,Crew,,F
HOLD/ Mr Stephen ,44,2nd Class,Passenger,,F
HOLD/ Mrs Annie Margaret ,29,2nd Class,Passenger,,T
HOLDEN/ Mr Frank ,29,Engineering,Crew,Deserted,F
HOLLAND/ Mr James ,30,Engineering,Crew,(Delivery trip only),F
HOLLAND/ Mr T. ,28,Engineering,Crew,(Delivery trip only),F
HOLLAND/ Mr Thomas ,28,Victualling,Crew,,F
HOLLOWAY/ Mr Sidney ,24,Victualling,Crew,,F
HOLM/ Mr John Fredrik Alexander ,43,3rd Class,Passenger,,F
HOLMAN/ Mr Harry ,29,Deck,Crew,,F
HOLMAN/ Mr Thomas ,24,Engineering,Crew,(Delivery trip only),F
HOLME/ Mr Nicholas ,36,Engineering,Crew,(Delivery trip only),F
HOLTEN/ Mr Johan Martin ,18,3rd Class,Passenger,,F
HOLVERSON/ Mr Alexander Oskar ,42,1st Class,Passenger,,F
HOLVERSON/ Mrs Mary Alice ,35,1st Class,Passenger,,T
HOMER/ Mr Harry Haven ,40,1st Class,Passenger,,T
HONKANEN/ Miss Eliina ,28,3rd Class,Passenger,,T
HOOD/ Mr Ambrose ,21,2nd Class,Passenger,,F
HOPGOOD/ Mr Roland John C. ,29,Engineering,Crew,,F
HOPKINS/ Mr Frederick William ,14,Victualling,Crew,,F
HOPKINS/ Mr Robert John ,43,Deck,Crew,,T
HORGAN/ Mr John ,22,3rd Class,Passenger,,F
HORNER/ Mr Alex ,38,Engineering,Crew,(Delivery trip only),F
HORSWILL/ Mr Albert Edward James ,33,Deck,Crew,,T
HOSGOOD/ Mr Richard William ,22,Engineering,Crew,Substitute Crew,F
HOSKING/ Mr George Fox ,36,Engineering,Crew,,F
HOSONO/ Mr Masabumi ,41,2nd Class,Passenger,,T
HOUSE/ Mr William Charles ,45,Victualling,Crew,,F
HOWARD/ Miss May Elizabeth ,26,3rd Class,Passenger,,T
HOWARD/ Mr Benjamin ,63,2nd Class,Passenger,,F
HOWARD/ Mrs Ellen Truelove ,61,2nd Class,Passenger,,F
HOWELL/ Mr Arthur Albert ,31,Victualling,Crew,,F
HOYT/ Mr Frederick Maxfield ,38,1st Class,Passenger,,T
HOYT/ Mr William Fisher ,43,1st Class,Passenger,,F
HOYT/ Mrs Jane Anne ,33,1st Class,Passenger,,T
HUGHES/ Mr William Thomas ,34,Victualling,Crew,,F
HUMBLEN/ Mr Adolf Mathias Nicolai Olsen ,42,3rd Class,Passenger,,F
HUMBY/ Mr Frederick ,17,Victualling,Crew,,F
HUME/ Mr John Law ,21,2nd Class,Passenger,Musician,F
HUMPHREYS/ Mr Humphrey ,31,Victualling,Crew,,F
HUMPHREYS/ Mr Sidney ,52,Deck,Crew,,T
HUNT/ Mr Albert Sylvanus ,23,Engineering,Crew,,T
HUNT/ Mr George Henry ,34,2nd Class,Passenger,,F
HUNT/ Mr Tom ,27,Engineering,Crew,,F
HURST/ Mr Charles John ,40,Engineering,Crew,,F
HURST/ Mr Walter ,23,Engineering,Crew,,T
HUTCHINSON/ Mr James ,31,Victualling,Crew,,F
HUTCHINSON/ Mr John Hall ,28,Deck,Crew,,F
HUTTON/ Mr George ,37,Engineering,Crew,(Delivery trip only),F
HYLAND/ Mr Leo James ,19,Victualling,Crew,,T
HYMAN/ Mr Joseph Abraham ,31,3rd Class,Passenger,,T
IBRĀHĪM-SHAWAH/ Mr Yūsuf Hānī ,33,3rd Class,Passenger,,F
IBRĀHĪM/ Mr Husayn Mahmūd Husayn ,11,3rd Class,Passenger,,F
IBRĀHĪM/ Mrs Sāfiyah ,18,3rd Class,Passenger,,T
ICARD/ Miss Rose Amélie ,39,1st Class,Passenger,Servant,T
IDE/ Mr Harry John ,31,Victualling,Crew,,F
ILETT/ Miss Bertha ,17,2nd Class,Passenger,,T
ILIEV/ Mr Ilyo ,32,3rd Class,Passenger,,F
ILMAKANGAS/ Miss Ida Livija ,17,3rd Class,Passenger,,F
ILMAKANGAS/ Miss Pieta Sofia ,25,3rd Class,Passenger,,F
INGRAM/ Mr George ,19,Engineering,Crew,,F
INGROUILLE/ Mr Henry ,21,Victualling,Crew,,F
INGS/ Mr William Ernest ,20,Victualling,Crew,,F
INSTANCE/ Mr Thomas ,31,Engineering,Crew,,F
ISHAM/ Miss Ann Elizabeth ,50,1st Class,Passenger,,F
ISMAY/ Mr Joseph Bruce ,49,1st Class,Passenger,,T
IVYANOV/ Mr Kostya ,20,3rd Class,Passenger,,F
JABBUR (ZABOUR)/ Miss Hileni ,16,3rd Class,Passenger,,F
JABBUR (ZABOUR)/ Miss Thamine ,19,3rd Class,Passenger,,F
JACKOPSON/ Mr John Henry ,30,Engineering,Crew,,F
JACKSON/ Mr Cecil ,22,Victualling,Crew,,F
JACOBSEN/ Mrs Gunhilde Oline 'Lena' ,63,3rd Class,Passenger,,F
JACOBSOHN/ Mr Sidney Samuel ,42,2nd Class,Passenger,,F
JACOBSOHN/ Mrs Amy Frances Christy ,24,2nd Class,Passenger,,T
JAGO/ Mr Joseph ,59,Engineering,Crew,,F
JAILLET/ Mr Henri Marie ,38,Restaurant Staff,Crew,,F
JALŠEVAC/ Mr Ivan ,30,3rd Class,Passenger,,T
JAMES/ Mr Thomas ,27,Engineering,Crew,,F
JAMES/ Mr Thomas ,36,Engineering,Crew,(Delivery trip only),F
JAMESON/ Mr William ,48,Engineering,Crew,(Delivery trip only),F
JANAWAY/ Mr William Frank ,35,Victualling,Crew,,F
JANIN/ Mr Claude Marie ,29,Restaurant Staff,Crew,,F
JANSSON/ Mr Carl Olof ,21,3rd Class,Passenger,,T
JARDIM/ Mr José Neto ,21,3rd Class,Passenger,,F
JARVIS/ Mr Denzil John ,46,2nd Class,Passenger,,F
JEFFERY/ Mr William Alfred ,28,Restaurant Staff,Crew,,F
JEFFERYS/ Mr Clifford Thomas ,24,2nd Class,Passenger,,F
JEFFERYS/ Mr Ernest Wilfred ,21,2nd Class,Passenger,,F
JENKIN/ Mr Stephen Curnow ,32,2nd Class,Passenger,,F
JENNER/ Mr F. ,31,Deck,Crew,(Delivery trip only),F
JENNER/ Mr Thomas Henry (Harry) ,55,Victualling,Crew,,F
JENSEN/ Mr Charles Valdemar ,24,Victualling,Crew,,F
JENSEN/ Mr Hans Peder ,20,3rd Class,Passenger,,F
JENSEN/ Mr Niels Rasmus ,48,3rd Class,Passenger,,F
JENSEN/ Mr Svend Lauritz ,16,3rd Class,Passenger,,F
JERMYN/ Miss Annie Jane ,26,3rd Class,Passenger,,T
JERWAN/ Mrs Marie Marthe ,23,2nd Class,Passenger,,T
JESSOP/ Miss Violet Constance ,24,Victualling,Crew,,T
JEWELL/ Mr Archie ,23,Deck,Crew,,T
JOAS/ Mr N. ,39,Engineering,Crew,,F
JOHANNESEN/ Mr Bernt Johannes ,29,3rd Class,Passenger,,T
JOHANSON/ Mr Jakob Alfred ,34,3rd Class,Passenger,,F
JOHANSSON/ Mr Erik ,22,3rd Class,Passenger,,F
JOHANSSON/ Mr Gustaf Joël ,33,3rd Class,Passenger,,F
JOHANSSON/ Mr Karl Johan ,31,3rd Class,Passenger,,F
JOHANSSON/ Mr Nils ,30,3rd Class,Passenger,,F
JOHANSSON/ Mr Oscar Wilhelm ,32,3rd Class,Passenger,,T
JOHNSON/ Master Harold Theodor ,4,3rd Class,Passenger,,T
JOHNSON/ Miss Eleanor Ileen ,1,3rd Class,Passenger,,T
JOHNSON/ Mr August ,49,3rd Class,Passenger,,F
JOHNSON/ Mr Malkolm Joackim ,33,3rd Class,Passenger,,F
JOHNSON/ Mr William Cahoone Jr. ,19,3rd Class,Passenger,,F
JOHNSON/ Mrs Aliina Vilhelmina ,27,3rd Class,Passenger,,T
JOHNSTON/ Master William Andrew ,8,3rd Class,Passenger,,F
JOHNSTON/ Miss Catherine Nellie ,7,3rd Class,Passenger,,F
JOHNSTON/ Mr Andrew Emslie ,35,3rd Class,Passenger,,F
JOHNSTON/ Mrs Eliza ,36,3rd Class,Passenger,,F
JOHNSTONE/ Mr James ,52,Victualling,Crew,,T
JONES/ Mr Albert Hugh Brabner ,17,Victualling,Crew,,F
JONES/ Mr Arthur Ernest ,37,Victualling,Crew,,F
JONES/ Mr Charles Cresson ,46,1st Class,Passenger,,F
JONES/ Mr Harry Owen Glendower ,36,Victualling,Crew,,F
JONES/ Mr Thomas William ,34,Deck,Crew,,T
JONES/ Mr Victor Reginald ,20,Victualling,Crew,,F
JONSSON/ Mr Karl ,25,3rd Class,Passenger,,T
JÖNSSON/ Mr Nils Hilding ,27,3rd Class,Passenger,,F
JOSEPH/ Mr Kirkpatrick ,37,Engineering,Crew,(Delivery trip only),F
JOUANNAULT/ Mr Georges Jules ,24,Restaurant Staff,Crew,,F
JOUGHIN/ Mr Charles John ,33,Victualling,Crew,,T
JUDD/ Mr Charles Edward ,31,Engineering,Crew,,T
JUKES/ Mr Henry James ,38,Engineering,Crew,,F
JULIAN/ Mr Henry Forbes ,50,1st Class,Passenger,,F
JUPE/ Mr Boykett Herbert ,30,Engineering,Crew,,F
JUSSILA/ Miss Katriina ,20,3rd Class,Passenger,,F
JUSSILA/ Miss Mari Aina ,21,3rd Class,Passenger,,F
JUSSILA/ Mr Eiriik ,32,3rd Class,Passenger,,T
KALLIO/ Mr Nikolai Erland ,17,3rd Class,Passenger,,F
KALVIK/ Mr Johannes Halvorsen ,21,3rd Class,Passenger,,F
KANTOR/ Mr Sinai ,34,2nd Class,Passenger,,F
KANTOR/ Mrs Miriam ,24,2nd Class,Passenger,,T
KARAJIĆ/ Mr Milan ,30,3rd Class,Passenger,,F
KARLSSON/ Mr Einar Gervasius ,21,3rd Class,Passenger,,T
KARLSSON/ Mr Julius Konrad Eugen ,33,3rd Class,Passenger,,F
KARLSSON/ Mr Nils August ,22,3rd Class,Passenger,,F
KARNES/ Mrs Claire ,22,2nd Class,Passenger,,F
KARUN/ Miss Manca ,5,3rd Class,Passenger,,T
KARUN/ Mr Franz ,39,3rd Class,Passenger,,T
KASPER/ Mr F. ,40,Engineering,Crew,,T
KATAVELOS/ Mr Vasilios G. ,19,3rd Class,Passenger,,F
KAVANAGH/ Mr William ,27,Deck,Crew,(Delivery trip only),F
KEANE/ Miss Nora Agnes ,46,2nd Class,Passenger,,T
KEANE/ Mr Andrew ,23,3rd Class,Passenger,,F
KEANE/ Mr Daniel ,35,2nd Class,Passenger,,F
KEARL/ Mr Charles Henry ,44,Engineering,Crew,,F
KEARL/ Mr George Edward ,25,Engineering,Crew,,F
KEEGAN/ Mr James ,38,Engineering,Crew,,F
KEEN/ Mr Percy Edward ,30,Victualling,Crew,,T
KEENAN/ Mr John ,58,Engineering,Crew,(Delivery trip only),F
KEENAN/ Mr Patrick ,35,Engineering,Crew,(Delivery trip only),F
KEENAN/ Mr William ,32,Engineering,Crew,(Delivery trip only),F
KEENAN/ Mr William ,43,Engineering,Crew,(Delivery trip only),F
KEEPING/ Mr Edwin Herbert ,33,1st Class,Passenger,Servant,F
KELLAND/ Mr Thomas ,19,Victualling,Crew,,F
KELLY/ Miss Anna Katherine ,20,3rd Class,Passenger,,T
KELLY/ Miss Mary ,22,3rd Class,Passenger,,T
KELLY/ Mr James ,19,3rd Class,Passenger,,F
KELLY/ Mr James ,44,3rd Class,Passenger,,F
KELLY/ Mr James ,44,Engineering,Crew,,F
KELLY/ Mr William Patrick ,23,Engineering,Crew,,F
KELLY/ Mrs Fanny Maria ,48,2nd Class,Passenger,,T
KEMISH/ Mr George ,22,Engineering,Crew,,T
KEMP/ Mr Thomas Hulman ,43,Engineering,Crew,,F
KENNEDY/ Mr John ,24,3rd Class,Passenger,,T
KENNELL/ Mr Charles ,30,Victualling,Crew,,F
KENT/ Mr Edward Austin ,58,1st Class,Passenger,,F
KENYON/ Mr Frederick Roland ,41,1st Class,Passenger,,F
KENYON/ Mrs Marion Estelle ,40,1st Class,Passenger,,T
KENZLER/ Mr August ,44,Engineering,Crew,,F
KERLEY/ Mr William Thomas ,28,Victualling,Crew,,F
KERNAGHAN/ Mr David ,30,Engineering,Crew,(Delivery trip only),F
KERNEY/ Mr William ,39,Engineering,Crew,(Delivery trip only),F
KERR/ Mr Thomas Russell ,26,Engineering,Crew,,F
KETCHLEY/ Mr Henry ,36,Victualling,Crew,,F
KHALĪL 'ATTA ALLĀH/ Mr Sulaymān ,27,3rd Class,Passenger,,F
KHALIL/ Mr Betros ,25,3rd Class,Passenger,,F
KHALIL/ Mrs Zahie ,20,3rd Class,Passenger,,F
KIERAN/ Mr Edgar Michael ,34,Victualling,Crew,,F
KIERAN/ Mr James William ,35,Victualling,Crew,,F
KIERNAN/ Mr John Joseph ,26,3rd Class,Passenger,,F
KIERNAN/ Mr Philip ,22,3rd Class,Passenger,,F
